benchmark,duration_ns,jmx_memory_old_collection_count,jmx_memory_old_collection_delta,jmx_memory_old_collection_time_ms,jmx_memory_old_collection_total_ms,jmx_memory_used_delta,jmx_memory_used_size,jmx_memory_young_collection_count,jmx_memory_young_collection_delta,jmx_memory_young_collection_time_ms,jmx_memory_young_collection_total_ms,uptime_ns,vm_start_unix_ms,vm_start_ns
reactors,11998810727,-1,0,0,-1,3374317568,3846176768,-1,0,0,-1,1278391556,1777102436154,53690428173312
reactors,9968342407,-1,0,0,-1,2808086528,6654263296,-1,0,0,-1,13279475810,1777102436154,53690428173312
reactors,12374652608,-1,0,0,-1,-5442109440,1212153856,-1,0,0,-1,23248331184,1777102436154,53690428173312
reactors,9175905879,-1,0,0,-1,-459276288,752877568,-1,0,0,-1,35623561430,1777102436154,53690428173312
reactors,9394315986,-1,0,0,-1,7923040256,8675917824,-1,0,0,-1,44800019921,1777102436154,53690428173312
reactors,9318032797,-1,0,0,-1,-1941962752,6733955072,-1,0,0,-1,54194727348,1777102436154,53690428173312
reactors,9209902094,-1,0,0,-1,-1394606080,5339348992,-1,0,0,-1,63513385326,1777102436154,53690428173312
reactors,9229137473,-1,0,0,-1,-3491758080,1847590912,-1,0,0,-1,72723669694,1777102436154,53690428173312
reactors,9195598419,-1,0,0,-1,3026190336,4873781248,-1,0,0,-1,81953260996,1777102436154,53690428173312
reactors,9302362365,-1,0,0,-1,-360710144,4513071104,-1,0,0,-1,91149257363,1777102436154,53690428173312
reactors,9619494333,-1,0,0,-1,-3256877056,1256194048,-1,0,0,-1,100452054170,1777102436154,53690428173312
reactors,9512030726,-1,0,0,-1,2522873856,3779067904,-1,0,0,-1,110072050094,1777102436154,53690428173312
reactors,9727444245,-1,0,0,-1,-1457520640,2321547264,-1,0,0,-1,119584618413,1777102436154,53690428173312
reactors,9358685830,-1,0,0,-1,7969177600,10290724864,-1,0,0,-1,129312685950,1777102436154,53690428173312
reactors,9466721324,-1,0,0,-1,-3718250496,6572474368,-1,0,0,-1,138671663641,1777102436154,53690428173312
reactors,9062958626,-1,0,0,-1,-2757754880,3814719488,-1,0,0,-1,148138786547,1777102436154,53690428173312
reactors,9527947236,-1,0,0,-1,3340763136,7155482624,-1,0,0,-1,157202144658,1777102436154,53690428173312
reactors,9235980234,-1,0,0,-1,-5184159744,1971322880,-1,0,0,-1,166730619674,1777102436154,53690428173312
reactors,9858658656,-1,0,0,-1,1799356416,3770679296,-1,0,0,-1,175966981684,1777102436154,53690428173312
reactors,9250259373,-1,0,0,-1,-1241513984,2529165312,-1,0,0,-1,185825983073,1777102436154,53690428173312
reactors,9445394977,-1,0,0,-1,-830472192,1698693120,-1,0,0,-1,195076686954,1777102436154,53690428173312
reactors,9913887927,-1,0,0,-1,763363328,2462056448,-1,0,0,-1,204522456961,1777102436154,53690428173312
reactors,9360007372,-1,0,0,-1,-729808896,1732247552,-1,0,0,-1,214436724118,1777102436154,53690428173312
reactors,9284298031,-1,0,0,-1,247463936,1977614336,-1,0,0,-1,223797260257,1777102436154,53690428173312
reactors,9212412038,-1,0,0,-1,7935623168,9913237504,-1,0,0,-1,233081928035,1777102436154,53690428173312
reactors,9306234288,-1,0,0,-1,-2233466880,7679770624,-1,0,0,-1,242294712292,1777102436154,53690428173312
reactors,9464474063,-1,0,0,-1,-392167424,7287603200,-1,0,0,-1,251601337252,1777102436154,53690428173312
reactors,9607400088,-1,0,0,-1,-3449815040,3837788160,-1,0,0,-1,261066165858,1777102436154,53690428173312
reactors,9501983220,-1,0,0,-1,-2592079872,1245708288,-1,0,0,-1,270673925792,1777102436154,53690428173312
reactors,9493956920,-1,0,0,-1,773849088,2017460224,-1,0,0,-1,280176485307,1777102436154,53690428173312
reactors,9155332404,-1,0,0,-1,7929331712,9946791936,-1,0,0,-1,289670780380,1777102436154,53690428173312
reactors,9624362115,-1,0,0,-1,-2367684608,7579107328,-1,0,0,-1,298826462507,1777102436154,53690428173312
reactors,9223499117,-1,0,0,-1,-5750390784,1828716544,-1,0,0,-1,308451209518,1777102436154,53690428173312
reactors,9041849939,-1,0,0,-1,2589982720,4418699264,-1,0,0,-1,317675118483,1777102436154,53690428173312
reactors,9300742898,-1,0,0,-1,-580911104,3837788160,-1,0,0,-1,326717307402,1777102436154,53690428173312
reactors,9339520125,-1,0,0,-1,7910457344,11748245504,-1,0,0,-1,336018509424,1777102436154,53690428173312
reactors,9525493753,-1,0,0,-1,-4206886912,7541358592,-1,0,0,-1,345358219309,1777102436154,53690428173312
reactors,9876806360,-1,0,0,-1,-5110759424,2430599168,-1,0,0,-1,354884189150,1777102436154,53690428173312
reactors,8992557217,-1,0,0,-1,7933526016,10364125184,-1,0,0,-1,364761282361,1777102436154,53690428173312
reactors,8996964904,-1,0,0,-1,-5054136320,5309988864,-1,0,0,-1,373754099414,1777102436154,53690428173312
reactors,9079814481,-1,0,0,-1,7897874432,13207863296,-1,0,0,-1,382751424683,1777102436154,53690428173312
reactors,9325123639,-1,0,0,-1,-5588910080,7618953216,-1,0,0,-1,391831455610,1777102436154,53690428173312
reactors,9478873485,-1,0,0,-1,-5781848064,1837105152,-1,0,0,-1,401156914111,1777102436154,53690428173312
reactors,9209718912,-1,0,0,-1,2919235584,4756340736,-1,0,0,-1,410636206530,1777102436154,53690428173312
reactors,9337400984,-1,0,0,-1,-918552576,3837788160,-1,0,0,-1,419846224372,1777102436154,53690428173312
reactors,8879453856,-1,0,0,-1,7904165888,11741954048,-1,0,0,-1,429183919398,1777102436154,53690428173312
reactors,9117423283,-1,0,0,-1,-4116709376,7625244672,-1,0,0,-1,438063668476,1777102436154,53690428173312
reactors,9735827809,-1,0,0,-1,-5161091072,2464153600,-1,0,0,-1,447181490131,1777102436154,53690428173312
reactors,8923082009,-1,0,0,-1,7933526016,10397679616,-1,0,0,-1,456917642584,1777102436154,53690428173312
reactors,9222362418,-1,0,0,-1,-5265948672,5131730944,-1,0,0,-1,465840956931,1777102436154,53690428173312
reactors,9154948703,-1,0,0,-1,7914651648,13046382592,-1,0,0,-1,475063710273,1777102436154,53690428173312
reactors,10010903421,-1,0,0,-1,-9149874176,3896508416,-1,0,0,-1,484218906973,1777102436154,53690428173312
reactors,9037135953,-1,0,0,-1,7897874432,11794382848,-1,0,0,-1,494230150919,1777102436154,53690428173312
reactors,9434290939,-1,0,0,-1,-5779750912,6014631936,-1,0,0,-1,503267514954,1777102436154,53690428173312
reactors,9257469161,-1,0,0,-1,7897874432,13912506368,-1,0,0,-1,512702108215,1777102436154,53690428173312
