benchmark,duration_ns,jmx_memory_old_collection_count,jmx_memory_old_collection_delta,jmx_memory_old_collection_time_ms,jmx_memory_old_collection_total_ms,jmx_memory_used_delta,jmx_memory_used_size,jmx_memory_young_collection_count,jmx_memory_young_collection_delta,jmx_memory_young_collection_time_ms,jmx_memory_young_collection_total_ms,uptime_ns,vm_start_unix_ms,vm_start_ns
gauss-mix,16586556761,0,0,0,0,926899168,1169349600,9,5,850,1039,6098533569,1777092538889,43793163173341
gauss-mix,8562115273,0,0,0,0,5712191136,6881540736,10,1,320,1359,22687470663,1777092538889,43793163173341
gauss-mix,8388621158,0,0,0,0,5461164800,12342705536,11,1,316,1675,31249920821,1777092538889,43793163173341
gauss-mix,8488749770,0,0,0,0,-7805365552,4537339984,13,2,676,2351,39639044223,1777092538889,43793163173341
gauss-mix,7946603700,0,0,0,0,5428893464,9966233448,14,1,332,2683,48128283115,1777092538889,43793163173341
gauss-mix,8338639231,0,0,0,0,-8071852928,1894380520,16,2,679,3362,56075332160,1777092538889,43793163173341
gauss-mix,7605714077,0,0,0,0,5385814176,7280194696,17,1,145,3507,64414233164,1777092538889,43793163173341
gauss-mix,7639491854,0,0,0,0,5182344752,12462539448,18,1,133,3640,72020185658,1777092538889,43793163173341
gauss-mix,7615836000,0,0,0,0,-8102547456,4359991992,20,2,251,3891,79660148131,1777092538889,43793163173341
gauss-mix,7287789513,0,0,0,0,5309967928,9669959920,21,1,85,3976,87276234188,1777092538889,43793163173341
gauss-mix,7347049726,0,0,0,0,-7516470992,2153488928,23,2,127,4103,94564270246,1777092538889,43793163173341
gauss-mix,6859709509,0,0,0,0,5309606464,7463095392,24,1,61,4164,101911589754,1777092538889,43793163173341
gauss-mix,6709293703,0,0,0,0,5159166032,12622261424,25,1,121,4285,108771567552,1777092538889,43793163173341
gauss-mix,7263791380,0,0,0,0,-8110123272,4512138152,27,2,133,4418,115481175803,1777092538889,43793163173341
gauss-mix,7058373097,0,0,0,0,5310001128,9822139280,28,1,64,4482,122745166094,1777092538889,43793163173341
gauss-mix,7092976505,0,0,0,0,-8228622672,1593516608,30,2,135,4617,129803729058,1777092538889,43793163173341
gauss-mix,6768715355,0,0,0,0,5274874600,6868391208,31,1,67,4684,136896970648,1777092538889,43793163173341
gauss-mix,7225083048,0,0,0,0,5210150936,12078542144,32,1,66,4750,143665940393,1777092538889,43793163173341
gauss-mix,7137390933,0,0,0,0,-8154045432,3924496712,34,2,126,4876,150891270108,1777092538889,43793163173341
gauss-mix,7161017430,0,0,0,0,5275783016,9200279728,35,1,67,4943,158028824354,1777092538889,43793163173341
gauss-mix,7225283067,0,0,0,0,-8210476808,989802920,37,2,149,5092,165190054876,1777092538889,43793163173341
gauss-mix,7412658656,0,0,0,0,5285512344,6275315264,38,1,68,5160,172415523799,1777092538889,43793163173341
gauss-mix,7038418917,0,0,0,0,5199693688,11475008952,39,1,62,5222,179828349678,1777092538889,43793163173341
gauss-mix,7153981914,0,0,0,0,-8137339232,3337669720,41,2,131,5353,186867053462,1777092538889,43793163173341
gauss-mix,7068504565,0,0,0,0,5285441376,8623111096,42,1,63,5416,194021284432,1777092538889,43793163173341
gauss-mix,7029570102,0,0,0,0,-8204995152,418115944,44,2,132,5548,201090027769,1777092538889,43793163173341
gauss-mix,6828430638,0,0,0,0,5269514984,5687630928,45,1,67,5615,208119803263,1777092538889,43793163173341
gauss-mix,7087455073,0,0,0,0,5217620288,10905251216,46,1,60,5675,214948394441,1777092538889,43793163173341
gauss-mix,7141507989,0,0,0,0,-8153154584,2752096632,48,2,137,5812,222035986340,1777092538889,43793163173341
gauss-mix,6937873853,0,0,0,0,5284306280,8036402912,49,1,66,5878,229177638801,1777092538889,43793163173341
gauss-mix,7062558531,0,0,0,0,5116421952,13152824864,50,1,67,5945,236115662378,1777092538889,43793163173341
gauss-mix,7022623764,0,0,0,0,-8044631888,5108192976,52,2,138,6083,243178434450,1777092538889,43793163173341
gauss-mix,6827830753,0,0,0,0,5235872720,10344065696,53,1,60,6143,250201423109,1777092538889,43793163173341
gauss-mix,7164534591,0,0,0,0,-8221133672,2122932024,55,2,134,6277,257029386919,1777092538889,43793163173341
gauss-mix,6880013756,0,0,0,0,5318424576,7441356600,56,1,70,6347,264194052672,1777092538889,43793163173341
gauss-mix,6861325354,0,0,0,0,5150751272,12592107872,57,1,63,6410,271074232791,1777092538889,43793163173341
gauss-mix,7010537640,0,0,0,0,-8113257728,4478850144,59,2,137,6547,277935693796,1777092538889,43793163173341
gauss-mix,7004052798,0,0,0,0,5276065312,9754915456,60,1,63,6610,284946380185,1777092538889,43793163173341
gauss-mix,7095771232,0,0,0,0,-8225918640,1528996816,62,2,129,6739,291950557468,1777092538889,43793163173341
gauss-mix,6961064147,0,0,0,0,5291604432,6820601248,63,1,62,6801,299046482077,1777092538889,43793163173341
gauss-mix,7081431894,0,0,0,0,5218257160,12038858408,64,1,71,6872,306007760643,1777092538889,43793163173341
gauss-mix,6797407540,0,0,0,0,-8136861576,3901996832,66,2,135,7007,313089299582,1777092538889,43793163173341
gauss-mix,7208902803,0,0,0,0,5276476176,9178473008,67,1,63,7070,319886819858,1777092538889,43793163173341
gauss-mix,7172062816,0,0,0,0,-8189045592,989427416,69,2,147,7217,327095852806,1777092538889,43793163173341
gauss-mix,6893421477,0,0,0,0,5287484216,6276911632,70,1,66,7283,334268020982,1777092538889,43793163173341
gauss-mix,7215139545,0,0,0,0,5183901632,11460813264,71,1,70,7353,341161559646,1777092538889,43793163173341
gauss-mix,6780610139,0,0,0,0,-8128273424,3332539840,73,2,137,7490,348376819039,1777092538889,43793163173341
gauss-mix,7067693963,0,0,0,0,5276369648,8608909488,74,1,64,7554,355157537338,1777092538889,43793163173341
gauss-mix,7126442838,0,0,0,0,-8180766664,428142824,76,2,132,7686,362225364769,1777092538889,43793163173341
gauss-mix,7002972446,0,0,0,0,5285680936,5713823760,77,1,61,7747,369351975864,1777092538889,43793163173341
gauss-mix,7127930883,0,0,0,0,5210175872,10923999632,78,1,69,7816,376355066635,1777092538889,43793163173341
gauss-mix,7131638654,0,0,0,0,-8147471136,2776528496,80,2,122,7938,383483116409,1777092538889,43793163173341
gauss-mix,6877961443,0,0,0,0,5276877248,8053405744,81,1,66,8004,390614920643,1777092538889,43793163173341
gauss-mix,6861029927,0,0,0,0,5109085680,13162491424,82,1,74,8078,397492993280,1777092538889,43793163173341
gauss-mix,6935732304,0,0,0,0,-8034229440,5128261984,84,2,130,8208,404354128066,1777092538889,43793163173341
gauss-mix,6919032181,0,0,0,0,5225900656,10354162640,85,1,70,8278,411290019989,1777092538889,43793163173341
gauss-mix,6958196547,0,0,0,0,-8189569472,2164593168,87,2,140,8418,418209162430,1777092538889,43793163173341
gauss-mix,6918376603,0,0,0,0,5295462032,7460055200,88,1,84,8502,425167459920,1777092538889,43793163173341
gauss-mix,6756052253,0,0,0,0,5142510224,12602565424,89,1,67,8569,432085961996,1777092538889,43793163173341
gauss-mix,7116308205,0,0,0,0,-8120652112,4481913312,91,2,135,8704,438842123660,1777092538889,43793163173341
gauss-mix,6918104543,0,0,0,0,5291410992,9773324304,92,1,81,8785,445958536516,1777092538889,43793163173341
gauss-mix,6819505223,0,0,0,0,-8252386416,1520937888,94,2,142,8927,452876751534,1777092538889,43793163173341
gauss-mix,6613301127,0,0,0,0,5301685632,6822623520,95,1,69,8996,459696357738,1777092538889,43793163173341
gauss-mix,6982409999,0,0,0,0,5184725472,12007348992,96,1,66,9062,466309777309,1777092538889,43793163173341
