benchmark,duration_ns,jmx_memory_old_collection_count,jmx_memory_old_collection_delta,jmx_memory_old_collection_time_ms,jmx_memory_old_collection_total_ms,jmx_memory_used_delta,jmx_memory_used_size,jmx_memory_young_collection_count,jmx_memory_young_collection_delta,jmx_memory_young_collection_time_ms,jmx_memory_young_collection_total_ms,uptime_ns,vm_start_unix_ms,vm_start_ns
future-genetic,2758679648,0,0,0,0,-19670472,166066496,2,2,94,94,746931361,1777050140938,1395212173337
future-genetic,2092203436,0,0,0,0,653971056,912312240,3,1,50,144,3643338760,1777050140938,1395212173337
future-genetic,2503772249,0,0,0,0,1627389952,2539702192,3,0,0,144,5736091117,1777050140938,1395212173337
future-genetic,2378452155,0,0,0,0,1627389952,4167092144,3,0,0,144,8240310842,1777050140938,1395212173337
future-genetic,2316265156,0,0,0,0,1610612736,5777704880,3,0,0,144,10619173469,1777050140938,1395212173337
future-genetic,2263909599,0,0,0,0,1627389952,7405094832,3,0,0,144,12935844080,1777050140938,1395212173337
future-genetic,2275299152,0,0,0,0,1619001344,9024096176,3,0,0,144,15200136487,1777050140938,1395212173337
future-genetic,2272902160,0,0,0,0,-8639965720,384130456,4,1,73,217,17475792427,1777050140938,1395212173337
future-genetic,1903576496,0,0,0,0,1602224128,1986354584,4,0,0,217,19749123148,1777050140938,1395212173337
future-genetic,1900321899,0,0,0,0,1627389952,3613744536,4,0,0,217,21653111674,1777050140938,1395212173337
future-genetic,1931103988,0,0,0,0,1619001344,5232745880,4,0,0,217,23553815743,1777050140938,1395212173337
future-genetic,1909972103,0,0,0,0,1619001344,6851747224,4,0,0,217,25485307049,1777050140938,1395212173337
future-genetic,1848099698,0,0,0,0,1619001344,8470748568,4,0,0,217,27395645584,1777050140938,1395212173337
future-genetic,1900979121,0,0,0,0,1619001344,10089749912,4,0,0,217,29244099154,1777050140938,1395212173337
future-genetic,1905823133,0,0,0,0,-8657103496,1432646416,5,1,67,284,31145575913,1777050140938,1395212173337
future-genetic,1811211022,0,0,0,0,1627389952,3060036368,5,0,0,284,33051904803,1777050140938,1395212173337
future-genetic,1813998098,0,0,0,0,1602224128,4662260496,5,0,0,284,34863537985,1777050140938,1395212173337
future-genetic,1809159381,0,0,0,0,1644167168,6306427664,5,0,0,284,36677965113,1777050140938,1395212173337
future-genetic,1873933475,0,0,0,0,1610612736,7917040400,5,0,0,284,38487466886,1777050140938,1395212173337
future-genetic,1839421340,0,0,0,0,1619001344,9536041744,5,0,0,284,40361718388,1777050140938,1395212173337
future-genetic,1922298407,0,0,0,0,-8648587640,887454104,6,1,65,349,42201567123,1777050140938,1395212173337
future-genetic,1806341604,0,0,0,0,1619001344,2506455448,6,0,0,349,44124166123,1777050140938,1395212173337
future-genetic,1804095226,0,0,0,0,1619001344,4125456792,6,0,0,349,45930854759,1777050140938,1395212173337
future-genetic,1817585891,0,0,0,0,1610612736,5736069528,6,0,0,349,47735251334,1777050140938,1395212173337
future-genetic,1808665422,0,0,0,0,1627389952,7363459480,6,0,0,349,49553174529,1777050140938,1395212173337
future-genetic,1827355470,0,0,0,0,1619001344,8982460824,6,0,0,349,51362162294,1777050140938,1395212173337
future-genetic,1919634708,0,0,0,0,-8648869368,333591456,7,1,69,418,53189857929,1777050140938,1395212173337
future-genetic,1820560819,0,0,0,0,1619001344,1952592800,7,0,0,418,55109795122,1777050140938,1395212173337
future-genetic,1821791260,0,0,0,0,1627389952,3579982752,7,0,0,418,56930652502,1777050140938,1395212173337
future-genetic,1817002771,0,0,0,0,1610612736,5190595488,7,0,0,418,58752755333,1777050140938,1395212173337
future-genetic,1861393290,0,0,0,0,1619001344,6809596832,7,0,0,418,60570072145,1777050140938,1395212173337
future-genetic,1929449054,0,0,0,0,1610612736,8420209568,7,0,0,418,62431779565,1777050140938,1395212173337
future-genetic,1941615917,0,0,0,0,1627389952,10047599520,7,0,0,418,64361704899,1777050140938,1395212173337
future-genetic,2023014599,0,0,0,0,-8639940144,1407659376,8,1,73,491,66303635431,1777050140938,1395212173337
future-genetic,2157204037,0,0,0,0,1619001344,3026660720,8,0,0,491,68326932241,1777050140938,1395212173337
future-genetic,2189769032,0,0,0,0,1619001344,4645662064,8,0,0,491,70484431185,1777050140938,1395212173337
future-genetic,2057673744,0,0,0,0,1619001344,6264663408,8,0,0,491,72674590674,1777050140938,1395212173337
future-genetic,2134957326,0,0,0,0,1619001344,7883664752,8,0,0,491,74732573477,1777050140938,1395212173337
future-genetic,2151226035,0,0,0,0,1610612736,9494277488,8,0,0,491,76867844536,1777050140938,1395212173337
future-genetic,2185870537,0,0,0,0,-8648647184,845630304,9,1,64,555,79019488751,1777050140938,1395212173337
future-genetic,2114026870,0,0,0,0,1627389952,2473020256,9,0,0,555,81205653495,1777050140938,1395212173337
future-genetic,2117610926,0,0,0,0,1610612736,4083632992,9,0,0,555,83320005321,1777050140938,1395212173337
future-genetic,2100614826,0,0,0,0,1619001344,5702634336,9,0,0,555,85437977681,1777050140938,1395212173337
future-genetic,2045170201,0,0,0,0,1627389952,7330024288,9,0,0,555,87538997564,1777050140938,1395212173337
future-genetic,2053525779,0,0,0,0,1619001344,8949025632,9,0,0,555,89584566507,1777050140938,1395212173337
future-genetic,2120135192,0,0,0,0,-8648827368,300198264,10,1,78,633,91638493474,1777050140938,1395212173337
future-genetic,2086249614,0,0,0,0,1602224128,1902422392,10,0,0,633,93758930096,1777050140938,1395212173337
future-genetic,2107475438,0,0,0,0,1627389952,3529812344,10,0,0,633,95845500919,1777050140938,1395212173337
future-genetic,2112797505,0,0,0,0,1619001344,5148813688,10,0,0,633,97953406485,1777050140938,1395212173337
future-genetic,2113230609,0,0,0,0,1627389952,6776203640,10,0,0,633,100066587705,1777050140938,1395212173337
future-genetic,2092811608,0,0,0,0,1610612736,8386816376,10,0,0,633,102180088984,1777050140938,1395212173337
future-genetic,2084575306,0,0,0,0,1619001344,10005817720,10,0,0,633,104273202798,1777050140938,1395212173337
future-genetic,2162895859,0,0,0,0,-8648658232,1357159488,11,1,72,705,106358098446,1777050140938,1395212173337
future-genetic,2084040798,0,0,0,0,1610612736,2967772224,11,0,0,705,108521353008,1777050140938,1395212173337
future-genetic,2100510246,0,0,0,0,1619001344,4586773568,11,0,0,705,110605676526,1777050140938,1395212173337
future-genetic,2119048995,0,0,0,0,1619001344,6205774912,11,0,0,705,112706531515,1777050140938,1395212173337
future-genetic,2116436292,0,0,0,0,1627389952,7833164864,11,0,0,705,114825877786,1777050140938,1395212173337
future-genetic,2165627600,0,0,0,0,1610612736,9443777600,11,0,0,705,116942583698,1777050140938,1395212173337
future-genetic,2304247587,0,0,0,0,-8631830960,811946640,12,1,77,782,119108483096,1777050140938,1395212173337
future-genetic,2320043935,0,0,0,0,1610612736,2422559376,12,0,0,782,121413030972,1777050140938,1395212173337
future-genetic,2337276340,0,0,0,0,1619001344,4041560720,12,0,0,782,123733372284,1777050140938,1395212173337
future-genetic,2388224140,0,0,0,0,1610612736,5652173456,12,0,0,782,126070954591,1777050140938,1395212173337
future-genetic,2330031346,0,0,0,0,1627389952,7279563408,12,0,0,782,128459468987,1777050140938,1395212173337
future-genetic,2359645614,0,0,0,0,1610612736,8890176144,12,0,0,782,130789811208,1777050140938,1395212173337
future-genetic,2191122650,0,0,0,0,-8656876248,233299896,13,1,70,852,133150164745,1777050140938,1395212173337
future-genetic,2087098362,0,0,0,0,1619001344,1852301240,13,0,0,852,135341581283,1777050140938,1395212173337
future-genetic,2111007963,0,0,0,0,1619001344,3471302584,13,0,0,852,137428926469,1777050140938,1395212173337
future-genetic,2110996276,0,0,0,0,1619001344,5090303928,13,0,0,852,139540196883,1777050140938,1395212173337
future-genetic,2084833255,0,0,0,0,1635778560,6726082488,13,0,0,852,141651500468,1777050140938,1395212173337
future-genetic,2090956959,0,0,0,0,1602224128,8328306616,13,0,0,852,143736629585,1777050140938,1395212173337
future-genetic,2107658686,0,0,0,0,1627389952,9955696568,13,0,0,852,145827886288,1777050140938,1395212173337
future-genetic,2166491689,0,0,0,0,-8657132520,1298564048,14,1,70,922,147935866287,1777050140938,1395212173337
future-genetic,2061618216,0,0,0,0,1610612736,2909176784,14,0,0,922,150102619486,1777050140938,1395212173337
future-genetic,2102883588,0,0,0,0,1627389952,4536566736,14,0,0,922,152164471471,1777050140938,1395212173337
future-genetic,2073648845,0,0,0,0,1619001344,6155568080,14,0,0,922,154267588910,1777050140938,1395212173337
future-genetic,2124468020,0,0,0,0,1619001344,7774569424,14,0,0,922,156341466476,1777050140938,1395212173337
future-genetic,2106078751,0,0,0,0,1627389952,9401959376,14,0,0,922,158466165701,1777050140938,1395212173337
future-genetic,2168112441,0,0,0,0,-8665461136,736498240,15,1,71,993,160572474794,1777050140938,1395212173337
future-genetic,2133665134,0,0,0,0,1619001344,2355499584,15,0,0,993,162740815723,1777050140938,1395212173337
future-genetic,1898941911,0,0,0,0,1619001344,3974500928,15,0,0,993,164874701466,1777050140938,1395212173337
future-genetic,1903049381,0,0,0,0,1627389952,5601890880,15,0,0,993,166773994610,1777050140938,1395212173337
future-genetic,1947817479,0,0,0,0,1610612736,7212503616,15,0,0,993,168677389981,1777050140938,1395212173337
future-genetic,1882149131,0,0,0,0,1619001344,8831504960,15,0,0,993,170625423829,1777050140938,1395212173337
future-genetic,1948958528,0,0,0,0,-8656942888,174562072,16,1,65,1058,172507786822,1777050140938,1395212173337
future-genetic,1953671923,0,0,0,0,1619001344,1793563416,16,0,0,1058,174456969045,1777050140938,1395212173337
future-genetic,1973549682,0,0,0,0,1619001344,3412564760,16,0,0,1058,176410878489,1777050140938,1395212173337
future-genetic,1970471485,0,0,0,0,1627389952,5039954712,16,0,0,1058,178384722262,1777050140938,1395212173337
future-genetic,2003119888,0,0,0,0,1610612736,6650567448,16,0,0,1058,180355409102,1777050140938,1395212173337
future-genetic,2121177698,0,0,0,0,1619001344,8269568792,16,0,0,1058,182358782454,1777050140938,1395212173337
future-genetic,2139151585,0,0,0,0,1619001344,9888570136,16,0,0,1058,184480165248,1777050140938,1395212173337
future-genetic,2162764541,0,0,0,0,-8657404640,1231165496,17,1,40,1098,186619523829,1777050140938,1395212173337
future-genetic,2135318222,0,0,0,0,1619001344,2850166840,17,0,0,1098,188782492772,1777050140938,1395212173337
future-genetic,2102721575,0,0,0,0,1619001344,4469168184,17,0,0,1098,190918022117,1777050140938,1395212173337
future-genetic,2132444431,0,0,0,0,1619001344,6088169528,17,0,0,1098,193020976016,1777050140938,1395212173337
future-genetic,2123136207,0,0,0,0,1619001344,7707170872,17,0,0,1098,195153638350,1777050140938,1395212173337
future-genetic,2103162181,0,0,0,0,1619001344,9326172216,17,0,0,1098,197277002796,1777050140938,1395212173337
future-genetic,2158496801,0,0,0,0,-8656904848,669267368,18,1,42,1140,199380375300,1777050140938,1395212173337
future-genetic,2105837315,0,0,0,0,1619001344,2288268712,18,0,0,1140,201539078049,1777050140938,1395212173337
future-genetic,2123199195,0,0,0,0,1610612736,3898881448,18,0,0,1140,203645121110,1777050140938,1395212173337
future-genetic,2118322694,0,0,0,0,1627389952,5526271400,18,0,0,1140,205768511103,1777050140938,1395212173337
future-genetic,2107145758,0,0,0,0,1619001344,7145272744,18,0,0,1140,207887058079,1777050140938,1395212173337
future-genetic,2133408249,0,0,0,0,1619001344,8764274088,18,0,0,1140,209994482534,1777050140938,1395212173337
future-genetic,2013203134,0,0,0,0,-8657035920,107238168,19,1,37,1177,212128176804,1777050140938,1395212173337
future-genetic,1899601019,0,0,0,0,1619001344,1726239512,19,0,0,1177,214141557912,1777050140938,1395212173337
future-genetic,1915875741,0,0,0,0,1627389952,3353629464,19,0,0,1177,216041354991,1777050140938,1395212173337
future-genetic,1959057313,0,0,0,0,1610612736,4964242200,19,0,0,1177,217957471683,1777050140938,1395212173337
future-genetic,1873153083,0,0,0,0,1627389952,6591632152,19,0,0,1177,219916806137,1777050140938,1395212173337
future-genetic,1879754985,0,0,0,0,1610612736,8202244888,19,0,0,1177,221790173360,1777050140938,1395212173337
future-genetic,1913054240,0,0,0,0,1619001344,9821246232,19,0,0,1177,223670119649,1777050140938,1395212173337
future-genetic,1982384884,0,0,0,0,-8648806480,1172439752,20,1,38,1215,225583367211,1777050140938,1395212173337
future-genetic,2006531903,0,0,0,0,1602224128,2774663880,20,0,0,1215,227565967852,1777050140938,1395212173337
future-genetic,2090041222,0,0,0,0,1619001344,4393665224,20,0,0,1215,229572712041,1777050140938,1395212173337
future-genetic,2117566507,0,0,0,0,1627389952,6021055176,20,0,0,1215,231663010381,1777050140938,1395212173337
future-genetic,2105385070,0,0,0,0,1610612736,7631667912,20,0,0,1215,233780813301,1777050140938,1395212173337
future-genetic,2047091915,0,0,0,0,1627389952,9259057864,20,0,0,1215,235886441773,1777050140938,1395212173337
future-genetic,2151647143,0,0,0,0,-8656887648,602170216,21,1,40,1255,237933785726,1777050140938,1395212173337
future-genetic,2103133092,0,0,0,0,1610612736,2212782952,21,0,0,1255,240085668808,1777050140938,1395212173337
