benchmark,duration_ns,jmx_memory_old_collection_count,jmx_memory_old_collection_delta,jmx_memory_old_collection_time_ms,jmx_memory_old_collection_total_ms,jmx_memory_used_delta,jmx_memory_used_size,jmx_memory_young_collection_count,jmx_memory_young_collection_delta,jmx_memory_young_collection_time_ms,jmx_memory_young_collection_total_ms,uptime_ns,vm_start_unix_ms,vm_start_ns
db-shootout,6716146942,0,0,0,0,5544478312,7715659832,8,1,113,500,11463372537,1777054420768,5675042173327
db-shootout,5494871663,0,0,0,0,-4488498968,3227160864,10,2,273,773,18182115919,1777054420768,5675042173327
db-shootout,5207582112,0,0,0,0,5802708408,9029869272,11,1,134,907,23677368969,1777054420768,5675042173327
db-shootout,5176718506,0,0,0,0,-5160790520,3869078752,13,2,273,1180,28885368658,1777054420768,5675042173327
db-shootout,4960696002,0,0,0,0,5486139424,9355218176,14,1,139,1319,34062506089,1777054420768,5675042173327
db-shootout,4963579440,0,0,0,0,-5164169672,4191048504,16,2,274,1593,39024061741,1777054420768,5675042173327
db-shootout,4844914343,0,0,0,0,5449538272,9640586776,17,1,70,1663,43988101588,1777054420768,5675042173327
db-shootout,4757944174,0,0,0,0,-5297140136,4343446640,19,2,133,1796,48833445159,1777054420768,5675042173327
db-shootout,4956291294,0,0,0,0,5645261928,9988708568,20,1,66,1862,53591929520,1777054420768,5675042173327
db-shootout,5431889781,0,0,0,0,-4523125728,5465582840,22,2,110,1972,58548810525,1777054420768,5675042173327
db-shootout,4985674251,0,0,0,0,5340917840,10806500680,23,1,60,2032,63981207937,1777054420768,5675042173327
db-shootout,4804280438,0,0,0,0,-5294490288,5512010392,25,2,100,2132,68967439075,1777054420768,5675042173327
db-shootout,4507016136,0,0,0,0,4906479424,10418489816,26,1,54,2186,73772274424,1777054420768,5675042173327
db-shootout,4711784984,0,0,0,0,-4941639768,5476850048,28,2,90,2276,78279844551,1777054420768,5675042173327
db-shootout,4787760413,0,0,0,0,4962744968,10439595016,29,1,53,2329,82992118664,1777054420768,5675042173327
db-shootout,4740672955,0,0,0,0,-4946541152,5493053864,31,2,93,2422,87780266261,1777054420768,5675042173327
db-shootout,5020159193,0,0,0,0,5757791808,11250845672,32,1,53,2475,92521486101,1777054420768,5675042173327
db-shootout,4993305542,0,0,0,0,-4910775400,6340070272,34,2,88,2563,97542195073,1777054420768,5675042173327
db-shootout,4721737570,0,0,0,0,4910799896,11250870168,35,1,49,2612,102535970045,1777054420768,5675042173327
db-shootout,5031790273,0,0,0,0,-4521857400,6729012768,37,2,93,2705,107258108308,1777054420768,5675042173327
db-shootout,4937481207,0,0,0,0,5517469376,12246482144,38,1,55,2760,112290388939,1777054420768,5675042173327
db-shootout,5101781599,0,0,0,0,-4788351360,7458130784,40,2,104,2864,117228269520,1777054420768,5675042173327
db-shootout,4985759632,0,0,0,0,-6536796832,929722560,42,2,112,2976,122330421940,1777054420768,5675042173327
db-shootout,4700408433,0,0,0,0,6521708240,7451430800,43,1,48,3024,127316560127,1777054420768,5675042173327
db-shootout,4955293022,0,0,0,0,-5907904688,1543526112,45,2,114,3138,132017314122,1777054420768,5675042173327
db-shootout,4703566333,0,0,0,0,6311290712,7854816824,46,1,45,3183,136973004434,1777054420768,5675042173327
db-shootout,4971994522,0,0,0,0,-5808723088,2046093736,48,2,115,3298,141677008185,1777054420768,5675042173327
db-shootout,4746873876,0,0,0,0,5908668640,7954762376,49,1,50,3348,146649378422,1777054420768,5675042173327
db-shootout,5005842371,0,0,0,0,-5201975088,2752787288,51,2,106,3454,151396632365,1777054420768,5675042173327
